unique_id,ds,cutoff,TFT_0,TFT_1,TFT_2,TFT_3,TFT_4,TFT_5,TFT_6,TFT_7,TFT_8,TFT_9,TFT_10,TFT_11,TFT_12,TFT_13,TFT_14,NBEATS_0,NBEATS_1,NBEATS_2,NBEATS_3,NBEATS_4,NBEATS_5,NBEATS_6,NBEATS_7,NBEATS_8,NBEATS_9,NBEATS_10,NBEATS_11,NBEATS_12,NBEATS_13,NBEATS_14,TiDE_0,TiDE_1,TiDE_2,TiDE_3,TiDE_4,TiDE_5,TiDE_6,TiDE_7,TiDE_8,TiDE_9,TiDE_10,TiDE_11,TiDE_12,TiDE_13,TiDE_14,NLinear_0,NLinear_1,NLinear_2,NLinear_3,NLinear_4,NLinear_5,NLinear_6,NLinear_7,NLinear_8,NLinear_9,NLinear_10,NLinear_11,NLinear_12,NLinear_13,NLinear_14,KAN_0,KAN_1,KAN_2,KAN_3,KAN_4,KAN_5,KAN_6,KAN_7,KAN_8,KAN_9,KAN_10,KAN_11,KAN_12,KAN_13,KAN_14,MLP_0,MLP_1,MLP_2,MLP_3,MLP_4,MLP_5,MLP_6,MLP_7,MLP_8,MLP_9,MLP_10,MLP_11,MLP_12,MLP_13,MLP_14,DLinear_0,DLinear_1,DLinear_2,DLinear_3,DLinear_4,DLinear_5,DLinear_6,DLinear_7,DLinear_8,DLinear_9,DLinear_10,DLinear_11,DLinear_12,DLinear_13,DLinear_14,NHITS_0,NHITS_1,NHITS_2,NHITS_3,NHITS_4,NHITS_5,NHITS_6,NHITS_7,NHITS_8,NHITS_9,NHITS_10,NHITS_11,NHITS_12,NHITS_13,NHITS_14,DeepNPTS_0,DeepNPTS_1,DeepNPTS_2,DeepNPTS_3,DeepNPTS_4,DeepNPTS_5,DeepNPTS_6,DeepNPTS_7,DeepNPTS_8,DeepNPTS_9,DeepNPTS_10,DeepNPTS_11,DeepNPTS_12,DeepNPTS_13,DeepNPTS_14,PatchTST_0,PatchTST_1,PatchTST_2,PatchTST_3,PatchTST_4,PatchTST_5,PatchTST_6,PatchTST_7,PatchTST_8,PatchTST_9,PatchTST_10,PatchTST_11,PatchTST_12,PatchTST_13,PatchTST_14,y,SeasonalNaive,fold
T000014_fold0_x1,1985-12-31,1985-07-31,9299.871,8758.443,4344.335,8050.4814,10866.14,9105.378,8979.39,8710.15,-15.665039,8860.517,8492.372,15.85446,8406.899,9496.861,4815.52,7864.2817,8768.847,7699.5317,7762.2915,-229046.31,5805.684,7990.7217,7174.47,7570.4414,-2834891.5,50247.5,8664.357,8483.348,-103218.08,-28539.18,13438.486,7871.56,8290.145,9318.174,-2439669.8,-650542.06,7821.564,10815.301,8716.977,6401.361,63624.145,-3227.2222,8605.451,59447010.0,7917.779,3158.9448,3058.8794,3009.4897,-407.54395,6717.9756,8726.25,2904.3408,5697.5273,6452.3247,7545.289,4952.153,1032.5171,4377.894,2128.8018,4572.893,7358.9473,9458.071,9009.182,8562.995,7562.9346,9632.625,9813.237,7252.925,6919.193,8503.692,9234.897,9754.477,8997.912,6135.0254,6445.991,8282.444,8546.594,7913.423,7280.708,10295.464,9116.118,8519.309,9470.103,7864.1597,9006.176,10969.225,8506.591,8909.045,9222.993,5479.8906,11232.5205,7871.897,14414.934,14109.154,8537.773,10435.979,7860.525,11403.218,10683.7,9239.487,9406.049,-4514.7944,9594.523,8221.475,8724.708,8925.04,7837.893,7896.197,8001.6523,-244981.16,7306.79,8128.635,7782.3906,8424.435,1260018.1,202010900.0,9420.227,7634.082,6421.51,77252.625,9652.347,10987.516,9071.651,9191.541,4735.0,4735.0,9954.197,9296.051,10122.133,4735.0,4735.0,9480.483,9733.64,4735.0,7181.973,5442.8066,9055.588,6169.413,4162.6587,1707.2104,7461.935,9119.032,2623.7827,5094.057,9003.086,6286.5596,0.94540596,3569.1572,113885.85,2811.544,9227.5,11925.0,0
T000014_fold0_x1,1986-01-31,1985-07-31,9625.972,8762.621,4740.8467,8303.452,10909.529,9290.832,9008.439,7794.661,261.95312,8885.659,8512.08,15.854523,8448.773,9557.835,4815.27,6780.925,8784.94,7174.123,8074.791,-207976.23,22528.266,8214.1875,7444.8745,7414.536,-3250509.8,18076.066,7737.2515,8205.983,519631.75,-42771.965,619.4053,7487.1646,10290.223,8703.262,2450818.8,-764169.94,7536.0854,10139.234,8449.58,6794.0967,-364414.8,2355.4856,8959.958,-139655140.0,8569.572,7329.3975,6968.0444,8019.2373,6995.8345,4750.2485,8246.597,7486.669,7474.1826,4396.383,8240.479,8158.9443,1209.4263,4290.876,7105.316,5962.911,4453.4595,9294.59,7702.963,8815.703,6350.3047,9046.483,9574.114,7709.4746,6470.8594,9416.967,9883.297,9882.306,9737.118,5158.9243,7092.5503,9358.484,8741.671,8057.874,7057.004,10426.141,9291.936,8422.032,8904.196,8023.5566,8950.562,11063.745,8154.272,8600.505,9824.951,8148.2905,10620.995,10356.198,10567.561,9652.885,10281.4795,12641.764,10356.322,10261.53,12680.903,8053.0215,11052.891,-2982.1785,11346.241,8877.772,6583.166,8371.857,7545.6353,7921.983,8322.958,-246104.4,6633.625,8257.281,8128.2935,8400.53,1923910.8,202008160.0,8287.516,8093.371,6751.463,77253.5,9898.273,9418.496,9022.342,8894.27,4735.0,4735.0,10287.131,9109.0,10524.707,4735.0,4735.0,9264.615,9916.421,4735.0,5653.5195,2829.0317,9095.581,4174.4966,6163.0244,20160.135,8350.425,9138.422,3110.4365,3333.3154,9056.919,4825.0435,1.370829,8685.933,-125590.82,2812.4277,10177.5,8877.5,0
T000016_fold0_x2,1977-11-30,1977-10-31,27.959587,27.798527,25.909855,24.415768,37.859253,31.436432,27.355967,26.356258,26.639282,33.157497,32.621094,15.858046,27.480982,32.369507,-49.990166,25.89339,26.707703,26.710987,26.731855,-9829.306,28.261345,28.035381,24.85807,26.264637,-698.23535,-2470.6218,35.75147,27.063663,-1334.2925,-36.739624,61.843822,38.72322,27.949802,29.042934,-3339.4436,-6879.6475,38.474396,31.129114,31.245312,31.366812,-13328.68,4.989523,30.992987,228313.36,33.624954,27.200108,22.498394,25.244688,25.789024,23.508738,33.776306,22.38472,26.171467,22.490505,30.680542,25.699041,13.732184,27.42563,22.146023,29.101524,21.140568,25.92007,24.723372,29.487757,28.26223,19.890099,24.519417,26.489103,25.185446,25.72054,23.866962,35.4093,28.212261,22.507298,30.09554,26.734013,28.243776,26.369345,25.860733,36.301304,32.168556,24.989292,27.962107,26.951563,33.95015,37.87515,33.44738,26.600128,31.1351,32.150826,37.00648,33.58923,42.08499,41.57905,32.64149,35.184315,33.548298,37.600845,38.61296,33.11877,33.3342,-25.163893,30.263186,31.62935,30.662075,27.064682,28.206789,25.165342,26.031696,-509.86188,26.666405,27.834019,26.312145,25.995512,2002.6243,344658.0,30.972569,28.469324,27.06734,302.45605,33.43124,32.679226,36.153683,35.908997,26.6,26.6,30.185196,33.773712,37.292194,26.6,26.6,34.471977,32.148685,26.6,28.07447,28.201252,35.488102,28.599436,26.423653,38.552666,23.98806,35.53266,17.09942,26.908104,35.196373,28.839315,0.6993651,27.987488,193.50043,630.0377,31.0,28.3,0
T000016_fold0_x2,1977-12-31,1977-10-31,29.344051,29.138132,23.123016,24.144611,38.23635,33.63027,28.322916,26.521011,24.668093,34.090126,33.80609,15.85886,28.294853,33.265316,-55.87777,26.738518,28.173841,27.366072,27.883093,-1763.7063,31.11001,29.797626,26.095478,26.855232,-1494.1997,15.549845,35.024876,28.038565,-919.79236,-24.75592,46.39795,33.607956,30.773186,30.891247,1930.0415,4604.9478,33.745926,31.202814,31.926603,31.814606,-31322.996,-4.4000416,32.26081,147988.44,35.786785,29.030167,27.319126,28.827007,24.733662,24.747885,38.240776,27.077785,27.048775,21.99218,34.27186,26.617832,32.071663,23.791874,21.043415,32.275978,18.929127,25.538853,26.105263,30.652313,23.856295,19.370474,24.571362,25.474634,26.007832,26.45077,20.177462,36.807358,29.865665,18.277323,29.356771,27.586391,27.81266,26.175371,25.952614,36.64029,33.505802,27.5821,28.795115,27.558743,34.237778,38.238266,33.227104,26.145805,32.51888,32.243504,43.332134,34.213062,36.907665,35.86897,33.73725,36.359417,33.87099,39.417828,38.091892,34.74246,33.299732,37.640217,31.565754,35.653233,29.119698,28.322746,29.05701,25.311787,27.126492,-508.97766,25.966747,28.065971,28.055742,26.622929,516.7753,344657.72,31.360178,30.573307,27.283356,302.56705,35.33413,33.061703,35.129932,35.445835,26.6,26.6,30.53936,33.797157,35.454105,26.6,26.6,34.80033,33.32536,26.6,30.418074,28.964165,35.59854,29.777214,24.492493,-12.7578125,29.008057,35.604935,21.261463,27.31271,34.98487,32.496307,0.7529529,24.459417,-178.0155,629.4649,31.9,29.9,0
T000016_fold0_x2,1978-01-31,1977-10-31,30.832315,30.773125,21.163025,23.794373,38.33788,34.872837,29.440212,28.093102,22.853188,34.132065,33.858746,15.859035,29.453762,34.37138,-56.272972,26.529114,29.218313,28.552547,29.029491,11105.632,16.23031,31.091232,27.266838,28.35009,-2028.7656,1458.1123,37.233467,29.36047,-302.96588,-33.956646,136.73444,36.88279,33.354115,32.587227,-2450.1624,6927.0947,36.871124,34.36929,32.787766,34.084255,-11496.341,12.371837,33.52427,-44016.812,33.39428,26.894558,24.497396,29.136225,27.622566,29.232853,34.49688,24.116924,29.935213,25.46658,33.74497,24.892067,26.123974,27.271261,20.723549,34.854366,17.736515,25.930477,25.563433,31.831818,27.18077,20.394306,25.081688,34.212032,25.209055,28.252644,13.783686,36.587505,31.28032,24.285873,29.257458,28.087349,29.468868,26.017714,26.76376,37.06797,33.838696,28.790728,30.2276,28.599506,34.933685,38.43523,34.718983,27.843687,33.645176,38.40654,41.06292,35.45437,41.115295,39.100296,35.65053,37.98353,35.035053,36.029835,38.301796,35.96421,33.29272,30.11467,35.252384,32.07685,37.784035,30.222527,30.119007,26.902943,28.11104,-509.16364,27.251152,29.226612,29.22499,28.01141,348.66782,344664.06,32.657158,31.1101,26.467644,302.5004,36.676727,32.806686,35.52412,35.680687,26.6,26.6,31.233866,34.73555,37.30823,26.6,26.6,35.102493,33.94811,26.6,27.870604,28.57214,35.579914,29.387932,24.894588,23.155985,25.694244,35.72273,20.146294,27.463394,35.260868,15.442484,0.5064207,28.804737,238.90558,633.0155,26.2,33.3,0
T000016_fold0_x2,1978-02-28,1977-10-31,32.073605,33.143757,20.599712,23.949793,38.353443,34.965836,30.504963,28.294973,21.899948,34.141174,33.867016,15.859125,30.697796,35.18987,-56.317696,29.07537,29.60166,29.644932,30.976574,-8712.426,35.720795,31.84622,28.739101,29.28139,-2515.0745,1804.9464,37.523697,30.835855,-438.15732,-63.215473,87.65209,37.1326,34.13051,34.258854,9458.944,5083.0347,37.239334,34.20192,34.59074,36.037827,-18771.5,3.7867045,33.861107,63372.938,36.125443,25.547142,28.751507,30.80107,33.309727,28.518005,34.93422,28.313723,33.38362,31.5254,35.22805,25.181377,23.043865,23.60028,23.764227,34.526398,15.57486,27.44268,25.256163,32.86196,26.268734,22.083477,21.13189,33.475033,24.418732,30.344618,12.972914,39.337242,31.745544,21.156288,31.091148,29.156216,31.273567,25.903088,28.783342,37.136795,34.756676,29.43469,31.346954,27.190113,34.771664,38.67736,35.29458,30.145514,34.64445,35.248558,39.93883,37.699486,41.496075,39.40889,31.498278,41.62415,37.08386,36.619427,31.994177,36.75752,35.63502,-0.863197,37.143044,34.247604,30.210594,31.042948,30.649029,26.67781,29.626116,-524.5782,28.518204,29.91351,29.638494,27.816643,558.9809,344661.22,37.192287,32.060852,29.012745,302.0788,36.732033,32.41705,34.279964,34.29979,26.6,26.6,31.746908,35.02343,37.475662,26.6,26.6,35.29015,33.69223,26.6,29.760206,27.977741,36.260754,28.839241,26.613388,12.197475,25.875113,36.336308,14.626829,27.322224,36.46962,36.14772,0.7409141,25.101429,211.57272,635.5961,33.7,42.7,0
T000016_fold0_x2,1978-03-31,1977-10-31,33.77335,35.51968,20.293703,24.91491,38.367706,35.033264,31.813866,28.033842,21.893192,34.171207,33.873734,15.859186,31.823132,35.938026,-56.323006,30.793701,32.511612,31.86449,31.772697,333.87875,31.847265,32.652878,30.543552,30.86133,-3079.3123,-1608.1711,43.37914,32.041737,-571.8707,-111.852264,73.913666,38.21647,33.914577,35.9183,-5279.997,-4780.626,38.24803,30.580256,35.249695,35.94966,-6684.3564,-6.051792,34.600697,31852.045,39.155193,27.653822,26.71688,21.528992,14.869947,27.103094,37.60437,26.454546,31.588594,24.12658,35.541237,24.374838,19.299816,30.284212,23.40136,40.047363,14.361723,26.2876,27.960575,34.21915,23.652527,23.075745,23.693888,29.40783,27.484142,32.635365,18.196814,37.52936,33.658623,23.694988,33.489002,30.707602,32.467945,26.270834,30.635048,37.287315,35.054558,30.237455,32.418613,28.570404,35.170586,38.562893,36.694817,32.731552,35.256897,24.630413,43.171112,38.29277,32.338524,30.833239,34.728737,43.056103,38.003353,39.345306,37.42217,38.23918,35.51391,-20.68595,36.32326,34.17469,40.32388,32.418987,31.577402,27.841137,30.753798,-514.5734,29.146946,30.88784,30.552555,30.28398,-118.14473,344653.2,38.131874,33.582565,28.906658,301.30136,37.681892,33.42722,35.67734,34.22692,26.6,26.6,31.18585,34.978558,36.91423,26.6,26.6,35.787704,33.911877,26.6,31.419159,27.943743,36.386333,29.18543,26.055283,21.306458,30.783846,36.38583,19.763733,27.275532,35.86474,29.54009,0.6834603,23.39618,224.53705,632.88727,29.5,41.3,0
T000016_fold0_x2,1978-04-30,1977-10-31,36.40092,37.221,20.539122,26.36699,38.449852,35.384327,33.062256,28.747766,22.716133,34.359962,33.911045,15.859234,32.68406,36.778908,-56.32386,29.95047,36.319077,33.561153,34.40479,5131.3794,31.837187,35.84576,32.981007,32.324,-3636.045,-567.1818,41.128357,34.220066,544.47015,-185.7716,-0.8611374,32.825596,39.90675,37.772556,4192.876,-8268.878,33.113926,33.70364,40.294884,33.075325,-2162.9492,3.998562,37.612183,-412636.2,35.348164,31.667028,30.476845,29.06034,27.072716,31.18937,34.76957,31.648453,31.92467,32.14601,36.521122,29.704748,21.786114,25.896618,30.47734,40.11341,19.601418,31.354359,31.785475,37.13921,12.932032,24.57937,29.557304,38.277374,30.656958,33.69469,12.491947,35.169266,36.66513,24.436749,36.128468,31.283855,33.04882,28.907896,31.36317,37.534714,35.38742,33.1049,33.62216,30.360579,34.751095,38.74184,38.57877,32.90677,36.396534,36.10949,39.494392,34.961086,41.461025,39.787098,36.862106,40.761658,35.443142,36.037563,41.719585,35.953846,36.99781,0.19088042,33.141476,34.512325,38.51574,34.040283,34.806194,30.044506,33.68095,-516.7,27.819876,33.37067,33.179592,30.705004,-156.44682,344648.0,38.40953,35.655804,29.460043,302.1769,39.45775,33.882324,35.774456,36.06771,26.6,26.6,31.44143,38.489468,38.08056,26.6,26.6,35.239536,33.772118,26.6,28.524307,23.001373,36.56693,25.731356,29.017323,56.08842,48.172768,36.48701,22.40493,23.939445,36.216034,26.773954,1.018985,37.116497,-209.41452,633.3166,35.2,45.3,0
T000017_fold0_x3,1984-10-31,1984-09-30,2677.293,2954.8652,2711.817,2731.274,3351.1633,3495.1614,3080.7842,2908.9038,2802.9116,3566.466,3737.899,15.855819,3205.218,3253.3862,3629.335,3313.8123,3061.5947,3247.637,3278.2417,-135232.73,3155.3713,3052.4805,3028.1306,3428.0664,-4506.005,3471.2344,3633.503,3342.3335,293522.97,22875.45,5799.4062,3914.2603,3100.0876,3407.9285,-133614.58,-2074901.9,3955.7583,3351.0667,3364.678,4159.4688,-1788094.8,-837.8459,3329.703,88890810.0,2798.0488,3376.5337,3609.956,4728.381,4866.6475,3002.5356,3481.4246,3640.6694,3868.7188,3193.3115,3183.755,3592.964,5004.3716,3636.9883,4133.854,3239.8188,3714.4355,2761.1514,3190.312,3401.6367,3102.8872,3048.5105,3583.0598,3740.9773,3251.577,3078.055,2964.3076,2966.2817,3437.4485,2677.2876,2840.1655,2899.7925,3316.9993,3352.835,3224.9553,3097.9639,3050.3025,3342.6777,2904.5857,3537.6426,2883.6458,3353.5093,3588.2832,3599.467,3224.01,2750.3013,2807.0217,2620.2693,4165.2217,4137.3105,3036.0518,3096.8442,2622.3267,3149.2048,3285.8057,2910.766,3212.9263,-1533.37,2148.275,3243.4,2888.6516,3347.884,3189.914,3324.1592,3320.8225,-34358.3,4534.64,3321.9785,3229.752,3366.0325,451834.1,55576500.0,3507.7646,3423.9663,4021.7388,25325.857,3575.0586,3485.0544,2971.054,2998.9976,3626.01,3626.01,3587.2798,3168.948,2863.7698,3626.01,3626.01,2930.1506,2988.6052,3626.01,3581.5793,3886.182,3028.7693,3753.4722,3653.0469,1675.4728,4058.2888,2984.1086,5002.8267,3708.305,2978.447,3761.8179,0.8754996,3625.009,4565.9497,1680.6298,3011.7,1789.07,0
T000017_fold0_x3,1984-11-30,1984-09-30,2809.246,3046.8706,2711.204,2767.4226,3412.366,3440.5496,3088.1228,2548.5244,2608.4321,3630.1885,3799.904,15.854757,3179.9438,3199.8772,3839.0952,3084.7795,2958.9385,3057.1914,2948.874,100468.33,2991.4304,2943.1333,3021.8394,3038.041,1455.2556,3649.7888,3328.4365,2834.136,-144215.33,34178.723,6470.6934,3047.2827,3203.2163,3528.1372,-276998.06,-1031240.9,3076.4446,3147.8994,3519.5002,3628.7222,-2664034.5,-1023.88666,3203.7915,17999568.0,3143.3945,4346.337,4005.4849,4096.748,4357.785,4214.6616,4338.946,3987.1948,4660.8916,4402.254,3403.9941,3605.789,3772.0098,4158.8047,4986.5586,3416.379,2372.2886,2843.1577,2608.0264,2854.7754,3121.746,2269.1782,3868.9834,3860.7961,2648.3125,3179.5645,2809.341,2550.9336,2783.517,3636.5793,2782.1084,2765.519,3252.9482,2979.5361,2874.2998,3153.0054,3109.818,3288.7598,2960.3308,2955.7004,2749.3247,3412.4688,3401.852,2903.5159,3298.7935,2740.7725,2896.5908,3653.3213,2964.001,2874.3164,3049.4817,3628.307,3623.9443,2880.3643,3355.212,3522.521,3242.704,1967.7617,2047.137,3195.8342,3622.3552,2875.7437,3290.5571,2912.547,2970.156,-34214.734,4622.2993,3266.1208,2706.0127,2875.543,142104.2,55576452.0,3545.6973,3424.6482,3995.4082,25325.967,3531.1562,3265.8374,3114.3054,3118.0393,3626.01,3626.01,3550.731,3231.9924,2921.1958,3626.01,3626.01,2936.3406,2959.6643,3626.01,2859.5754,4010.0605,3047.2488,3484.8225,3862.5479,-1117.8643,4673.384,2993.3318,5048.658,3768.8513,2914.8096,4758.208,0.9911778,3741.7224,4621.155,1678.8196,2808.26,3177.25,0
T000017_fold0_x3,1984-12-31,1984-09-30,2779.0264,3063.806,2268.43,2661.6104,3428.8433,3475.8467,3097.6504,2734.6846,2565.0112,3691.3362,3777.8276,15.854473,3165.7935,3186.6199,3794.1743,3233.2253,2937.934,3034.8303,2985.6853,132732.72,3676.9497,3068.207,2960.9417,3001.4102,-14.144287,3626.9312,3300.108,2967.6643,-66280.12,46343.63,19029.342,3708.2441,3589.227,3680.465,-126658.36,1857597.1,3743.1704,3834.6587,3227.668,3781.77,-1432792.6,1165.1635,3413.499,-71644904.0,2776.306,4228.1245,3984.6685,4609.8447,4370.6475,3510.794,4379.439,4012.3481,3487.187,3637.9146,3610.0261,3929.0295,3407.4214,2814.3364,4297.532,2775.805,3132.119,2519.94,2319.5254,2879.0547,3606.414,2009.0386,3921.697,3967.984,2394.9048,2682.6836,2994.8298,2805.9646,2810.9617,3059.2395,2699.2046,2842.2317,3155.6038,2858.1208,2882.345,3222.448,3131.6885,3251.9443,3106.511,2890.1533,2984.245,3444.45,3271.9504,2965.2642,3257.0935,3349.568,3118.4058,3614.9133,3006.9187,2665.6006,3192.961,3923.7659,3551.225,3947.7378,3799.668,3736.815,3427.1458,4013.4272,2777.9417,3576.525,2902.091,3059.3987,3359.4854,2475.7148,2952.8499,-34244.926,4636.197,3267.9558,2810.7073,2669.7937,-13611.742,55577484.0,3502.384,3382.9172,3816.7817,25325.9,3537.676,3507.3113,3059.1128,3070.1904,3626.01,3626.01,3574.1357,3189.5237,2786.5222,3626.01,3626.01,2877.7876,2993.7334,3626.01,3459.953,3946.0017,3041.197,3329.6382,3782.5806,5039.8057,3969.0664,3021.985,4362.8726,3820.3994,2980.2812,3166.7676,0.62644774,3665.3257,3845.4368,1688.7073,3843.41,3039.63,0
T000017_fold0_x3,1985-01-31,1984-09-30,2893.9238,3067.7163,1663.318,2521.7695,3431.3694,3485.609,3123.8533,2815.153,2419.2698,3715.5059,3780.9734,15.85445,3171.4722,3200.622,3788.18,3193.305,3044.9744,3218.5686,3150.5884,-67762.836,3641.9722,3118.0986,3210.4243,3364.878,-8744.967,3582.2712,3680.8838,3332.592,29449.215,59371.285,10726.912,3148.6235,2796.0544,3267.9927,1431104.8,695234.6,3206.1633,2544.2007,3421.7842,3614.8943,-1794611.5,-160.04094,3577.6138,15516927.0,3176.821,4484.6934,3711.694,3591.1782,3082.179,3173.6873,3168.9565,3727.898,3970.0483,3604.3438,3495.0833,3341.6804,4451.504,3207.3154,4500.148,3442.7407,4786.068,2597.7915,3049.796,3309.4685,3943.2803,2996.4463,3889.159,5289.9136,3167.3843,2832.2742,3069.1108,2823.0261,3525.5903,3191.1282,2831.5015,3056.7246,3195.9407,3426.5808,3267.1028,3233.623,3133.7769,3215.0063,3097.2632,3564.19,2822.8567,3483.7646,3502.1746,3721.6829,3358.2449,3002.7068,3116.0515,4491.8276,3510.7415,3157.9775,2790.3474,3885.7507,4379.6406,3225.0205,2929.946,3324.548,3266.2646,-140.73773,2940.7537,3259.1953,3399.4973,3394.11,3416.0288,3330.5513,3188.0242,-36747.797,4481.053,3230.11,3084.8877,3411.9602,172697.72,55577020.0,3632.7808,3384.1855,4318.4062,25325.479,3585.459,3466.285,2967.953,3074.0095,3626.01,3626.01,3547.2463,3200.585,2910.431,3626.01,3626.01,2937.9521,2870.1616,3626.01,3382.8425,3849.661,3192.7979,3813.8914,3708.5168,319.625,4040.1436,3159.6873,4285.253,3789.8828,3246.5808,4400.498,0.81636345,3672.9058,4744.031,1695.1797,4338.05,2221.88,0
T000017_fold0_x3,1985-02-28,1984-09-30,3058.283,3096.6064,1706.242,2611.264,3433.686,3494.6685,3191.1074,3101.1167,2308.9429,3716.4917,3783.4412,15.854495,3191.8525,3283.5686,3787.4062,3012.3618,3194.2373,3287.7605,3079.3716,6637.0293,2757.3774,3062.5,3130.7085,3063.169,-32595.436,3513.7622,3372.969,3190.2295,29308.97,73262.375,6837.548,4149.515,3281.0586,3649.4746,-204687.4,192161.58,4207.1016,3924.1294,3920.751,4667.079,-1146034.5,-1354.5387,3377.7903,8631867.0,2901.399,3970.5034,4387.38,4014.396,4688.4062,4141.4478,4468.038,4429.6523,5209.171,4014.4463,4086.7349,4415.7676,3699.7231,3764.709,5565.171,2812.7969,3391.2505,2701.204,2763.3916,3096.637,3519.2065,2670.6326,3754.3188,5326.966,2968.675,2814.9277,3229.866,2667.61,3147.7524,3345.0225,2903.1777,3069.0276,3389.2595,2938.755,2977.284,3258.0632,3140.481,3222.6,3232.963,3178.4387,2919.3816,3465.1782,3235.751,3382.905,3309.271,2129.4717,3766.5396,2618.181,2450.769,2414.2783,3266.329,4224.709,2604.8186,3722.0884,2958.779,3323.1519,3440.7266,-2355.4448,3703.6504,3712.1975,2956.623,3328.8347,3533.9507,3225.4521,3067.1453,-35123.312,4384.9316,3262.8994,3154.4841,3271.415,99865.68,55575716.0,3556.4287,3505.9412,4269.3228,25324.701,3569.1895,3343.9746,2988.1484,2944.2385,3626.01,3626.01,3505.7048,3191.302,2916.55,3626.01,3626.01,2835.1733,3039.9636,3626.01,2848.6833,3843.892,3226.5005,3748.2158,3921.3413,1280.1394,4525.45,3163.9578,4965.0854,3722.09,3122.2532,3891.554,0.8066227,3709.312,5044.3203,1688.0109,3941.14,2969.82,0
T000017_fold0_x3,1985-03-31,1984-09-30,3153.8687,3133.7026,2555.3523,3077.883,3447.027,3540.4785,3302.8787,3408.1514,2501.3032,3694.2708,3798.3408,15.854556,3226.624,3494.643,3787.3408,2787.3904,3251.5298,3334.0208,3225.6091,4610.0273,3890.1018,3273.9412,3191.4722,3235.5376,-62754.543,3594.476,3468.5427,3389.437,655005.06,88011.0,-1263.5999,3040.1785,3706.223,3452.7942,762630.94,-324980.97,3099.883,3888.9595,4141.059,3710.3044,-483166.7,691.7603,3541.1873,-91037630.0,3201.0894,4141.75,3178.043,2711.476,2468.6118,4614.452,3569.2927,3130.7454,4306.381,4425.709,3769.1025,3951.5125,4221.2373,4370.9136,4530.09,3402.0999,2980.7637,2534.6665,2994.7913,3184.9705,3977.4497,2609.7908,3770.4863,4542.6396,3150.0916,2922.4282,3256.427,2712.2585,3203.14,2753.4072,3111.863,3151.1836,3476.4294,3159.974,3199.148,3298.2334,3236.0068,3106.9946,3541.336,3272.0776,2934.1973,3494.2341,3586.1262,3143.7163,3288.359,3094.4985,3992.9727,2986.5076,3860.4463,3549.9004,3278.9597,3720.5625,3074.2263,4423.269,2933.1553,3984.458,4265.195,73.454124,3594.0535,4132.1436,2689.0884,3456.9824,3527.9287,3265.732,3350.3074,-35468.61,4612.166,3407.6426,3230.9038,3316.8733,-69480.1,55574870.0,3596.2751,3671.784,4375.3843,25325.578,3562.2278,3313.9893,2874.1265,2884.8213,3626.01,3626.01,3575.7957,3241.3848,2926.4077,3626.01,3626.01,2913.4038,2898.0735,3626.01,3502.9014,3040.8823,3256.7751,3134.5823,3493.6914,7449.081,3926.387,3184.957,3966.223,3176.5354,3196.6536,3373.5332,1.1629738,3318.6995,2633.5002,1688.712,3268.99,2610.81,0
T000019_fold0_x4,1981-08-31,1981-07-31,7034.213,6916.137,6963.654,6632.874,8918.92,7569.6265,7360.8794,7491.4688,7310.0938,8378.742,7818.752,15.855755,6980.702,7911.8667,6871.031,7004.911,6595.289,6701.924,6628.237,133211.45,3175.0562,6655.7324,6660.912,6600.32,-9829.83,128478.625,6981.126,6794.1055,-61076.223,-3635.4856,16987.535,8854.979,6775.6045,7216.7373,-987181.7,-2017629.6,8826.646,6897.4116,7282.7153,7141.5713,-2224580.8,1011.54755,7579.5176,22658344.0,7828.4644,7203.2666,5482.5195,6373.27,6481.359,6359.1655,8689.496,5450.299,6165.865,6315.668,7418.653,6401.598,3754.1414,6770.633,5304.9604,6680.1255,7793.6294,7214.7656,6894.0337,7444.9487,6151.5537,6891.633,6981.6865,7556.7188,7046.969,6235.067,6652.4204,8225.644,7291.4683,7292.963,6959.8486,7068.755,7457.3115,7209.576,6857.535,8591.705,7723.681,6253.035,6846.212,7289.328,8576.821,8922.27,7644.527,6841.7773,7506.6187,7139.213,9433.781,8843.445,8228.704,8082.8433,8000.0396,8590.9795,8844.251,8563.78,9687.089,8144.2305,8116.7974,-5127.4277,9611.47,7531.8105,7150.1147,7460.462,7070.506,6797.1514,6657.0254,-52825.26,6270.5293,7231.7905,6874.565,6921.8076,525621.75,59044140.0,6883.2183,7188.644,6736.882,70441.39,8019.951,7062.0693,8688.959,8567.899,6494.98,6494.98,7150.7866,8128.0854,8839.499,6494.98,6494.98,8301.366,8238.427,6494.98,6768.9263,6831.7607,8943.619,6927.3545,6460.6973,8956.238,6171.4746,8959.795,4569.5537,6589.82,8871.882,6965.9775,1.2604903,6755.547,44504.11,2907.2124,6192.94,8386.82,0
